row_id,col_1,col_2,col_3,col_4,col_5,col_6,pop,importance
893,14.0,10.0,0.0,20.0,2.0,16.0,17,383.1070186607438
122,18.0,14.0,15.0,10.0,15.0,7.0,21,383.0787508609805
523,12.0,3.0,13.0,10.0,9.0,18.0,21,382.2491038215804
928,12.0,5.0,5.0,11.0,7.0,18.0,21,381.9900122596741
259,16.0,11.0,20.0,14.0,15.0,4.0,19,381.90477139558504
87,2.0,10.0,10.0,17.0,14.0,11.0,21,381.88898590913624
465,2.0,19.0,1.0,8.0,18.0,14.0,17,381.40285796448944
921,20.0,1.0,3.0,16.0,3.0,10.0,17,381.05063683829894
708,10.0,2.0,14.0,20.0,10.0,15.0,19,381.0067563747861
78,20.0,3.0,9.0,4.0,8.0,2.0,18,380.2203022187478
827,12.0,6.0,11.0,14.0,18.0,10.0,22,380.19241805609204
799,8.0,3.0,13.0,18.0,2.0,13.0,19,380.05106528619245
962,10.0,12.0,10.0,17.0,14.0,0.0,20,379.901966677378
916,2.0,15.0,13.0,19.0,12.0,14.0,19,379.67096287867867
445,7.0,5.0,9.0,2.0,18.0,16.0,19,379.42612048107156
11,3.0,13.0,15.0,14.0,7.0,13.0,21,378.8947144340851
352,7.0,19.0,2.0,15.0,12.0,18.0,18,378.77076994853905
215,15.0,6.0,16.0,20.0,6.0,13.0,19,378.73189661844765
964,14.0,7.0,18.0,9.0,6.0,17.0,20,378.68350525985613
268,16.0,7.0,20.0,17.0,17.0,13.0,18,378.5257144471831
865,14.0,19.0,8.0,3.0,17.0,17.0,18,378.4824166213885
863,19.0,19.0,14.0,3.0,8.0,6.0,18,378.46611933525327
365,3.0,13.0,0.0,13.0,15.0,13.0,19,378.4625696152506
828,14.0,11.0,2.0,16.0,2.0,18.0,18,378.08306342655214
120,16.0,19.0,4.0,1.0,5.0,20.0,16,377.96646285012434
26,2.0,6.0,5.0,7.0,8.0,4.0,20,377.7453900932574
880,15.0,1.0,1.0,11.0,7.0,8.0,19,377.39270868215203
419,12.0,11.0,5.0,20.0,3.0,18.0,18,377.32747520701525
505,1.0,3.0,0.0,3.0,17.0,4.0,16,377.16373768270745
257,12.0,8.0,6.0,14.0,10.0,19.0,21,377.01198028300746
734,7.0,10.0,0.0,5.0,15.0,19.0,18,376.37141030490835
714,3.0,14.0,19.0,16.0,12.0,17.0,18,376.30414383122053
659,1.0,5.0,4.0,8.0,4.0,17.0,18,376.2378553886505
612,9.0,10.0,20.0,9.0,7.0,1.0,19,375.85739335297285
366,19.0,2.0,2.0,8.0,5.0,12.0,18,375.79090715564087
561,17.0,13.0,19.0,20.0,14.0,3.0,17,375.5842544637632
21,12.0,18.0,6.0,16.0,19.0,3.0,18,375.5098173984221
839,9.0,17.0,14.0,7.0,8.0,4.0,21,375.39363847514744
58,1.0,18.0,16.0,19.0,9.0,5.0,17,374.7159601969702
70,19.0,9.0,18.0,0.0,4.0,12.0,17,374.37290087534967
155,7.0,13.0,18.0,5.0,0.0,14.0,18,373.85277535050585
745,17.0,10.0,20.0,11.0,4.0,8.0,19,373.7767698255188
949,13.0,17.0,18.0,14.0,8.0,7.0,20,373.6465452387967
156,0.0,16.0,0.0,14.0,1.0,13.0,16,373.1539085052743
787,19.0,9.0,11.0,20.0,19.0,0.0,16,372.320208965232
901,19.0,12.0,19.0,8.0,6.0,3.0,18,372.2791387579938
467,10.0,14.0,2.0,0.0,19.0,15.0,17,372.2325482156355
758,16.0,9.0,18.0,13.0,10.0,1.0,19,371.7965415400893
355,0.0,20.0,15.0,11.0,5.0,19.0,16,371.5118472001922
118,19.0,5.0,0.0,14.0,9.0,18.0,17,370.86438469527326
756,9.0,16.0,14.0,7.0,14.0,20.0,19,370.3956843332681
695,11.0,15.0,2.0,8.0,14.0,4.0,20,370.0719590703369
655,0.0,17.0,15.0,8.0,18.0,4.0,17,370.02114427055244
491,11.0,1.0,1.0,8.0,0.0,7.0,17,369.89742104493774
423,14.0,5.0,14.0,13.0,10.0,6.0,22,369.870811200968
835,7.0,6.0,11.0,18.0,6.0,9.0,21,369.64457683046805
748,16.0,13.0,13.0,17.0,19.0,17.0,18,369.58129294034006
892,1.0,4.0,12.0,19.0,7.0,13.0,18,369.4954201758824
587,14.0,8.0,1.0,4.0,5.0,6.0,19,369.4401009494967
46,0.0,15.0,11.0,18.0,13.0,5.0,18,368.9795479091318
775,12.0,5.0,5.0,20.0,2.0,2.0,17,368.84842643953687
422,16.0,5.0,3.0,19.0,15.0,14.0,18,368.4832286340716
255,0.0,5.0,14.0,14.0,18.0,10.0,18,368.2851323761119
286,19.0,17.0,16.0,18.0,8.0,3.0,17,368.19473944747097
778,16.0,4.0,19.0,8.0,20.0,19.0,16,368.1138152830933
977,19.0,17.0,19.0,8.0,14.0,3.0,17,367.7312849234055
9,3.0,17.0,7.0,3.0,1.0,5.0,17,367.63910238446476
730,4.0,19.0,11.0,0.0,7.0,0.0,16,367.5398452880394
437,11.0,13.0,4.0,20.0,17.0,4.0,18,367.3687559258036
147,9.0,11.0,1.0,12.0,7.0,1.0,19,367.2652957792002
186,18.0,0.0,14.0,7.0,1.0,2.0,16,367.1460657052766
430,3.0,5.0,8.0,13.0,11.0,19.0,19,366.87395758225574
888,12.0,15.0,4.0,3.0,20.0,7.0,18,366.62645295114834
856,3.0,20.0,7.0,4.0,15.0,3.0,17,366.2511786212645
849,10.0,10.0,20.0,20.0,12.0,6.0,18,366.19020945695917
59,14.0,10.0,4.0,0.0,7.0,20.0,17,365.7466934434494
199,4.0,5.0,11.0,20.0,9.0,20.0,17,365.65517617731456
937,12.0,4.0,4.0,9.0,20.0,9.0,19,365.5742752305276
468,1.0,1.0,2.0,7.0,14.0,6.0,17,365.497250820603
781,0.0,0.0,14.0,12.0,16.0,7.0,17,365.4274433144453
674,10.0,8.0,9.0,17.0,19.0,12.0,20,365.34420243906476
866,4.0,19.0,10.0,4.0,3.0,11.0,18,365.20905082502736
434,19.0,17.0,10.0,20.0,3.0,17.0,16,364.5680591888515
724,7.0,12.0,1.0,11.0,9.0,11.0,21,364.3921197516977
472,11.0,16.0,6.0,8.0,2.0,12.0,20,364.3463628333115
605,8.0,15.0,3.0,2.0,15.0,11.0,19,364.25440405833285
609,7.0,12.0,9.0,7.0,3.0,14.0,21,363.65128596022157
871,10.0,0.0,10.0,20.0,3.0,6.0,17,363.48435371174503
912,4.0,13.0,20.0,15.0,12.0,19.0,17,363.48132352686935
518,4.0,0.0,0.0,14.0,19.0,18.0,15,363.19858368599193
442,13.0,5.0,1.0,0.0,9.0,20.0,16,363.05156180732314
574,14.0,15.0,17.0,13.0,2.0,11.0,19,363.0009774541821
265,19.0,13.0,14.0,13.0,6.0,16.0,19,362.6067218402065
675,7.0,6.0,16.0,20.0,14.0,19.0,17,362.606281312176
806,8.0,20.0,11.0,14.0,1.0,17.0,17,362.5882679625103
803,13.0,12.0,1.0,2.0,9.0,8.0,19,362.42660006340753
646,13.0,1.0,3.0,18.0,5.0,0.0,16,362.3830090612889
182,16.0,17.0,5.0,18.0,3.0,0.0,16,361.9444105602106
409,10.0,9.0,20.0,13.0,6.0,1.0,18,361.7333837443483
703,7.0,14.0,9.0,0.0,17.0,1.0,17,361.02558066209986
588,20.0,0.0,6.0,19.0,11.0,15.0,16,360.69048586284066
341,6.0,20.0,17.0,2.0,9.0,6.0,17,360.1749025824746
739,14.0,10.0,2.0,2.0,15.0,4.0,18,359.66675354885723
17,7.0,11.0,1.0,0.0,15.0,4.0,17,359.60892700353713
154,12.0,9.0,17.0,7.0,7.0,6.0,21,359.6035086306277
183,7.0,6.0,2.0,9.0,9.0,18.0,19,359.4922102516025
403,10.0,12.0,17.0,1.0,20.0,14.0,17,359.4424380956974
911,5.0,13.0,11.0,10.0,18.0,20.0,18,359.2964795999269
598,14.0,8.0,13.0,17.0,16.0,17.0,19,359.2871824851688
927,11.0,3.0,17.0,20.0,6.0,0.0,16,359.1914043061822
510,2.0,19.0,5.0,20.0,1.0,5.0,15,359.17124581972985
49,3.0,2.0,16.0,16.0,11.0,13.0,18,358.6733199059197
142,14.0,10.0,7.0,18.0,12.0,11.0,21,358.4996764329301
