row_id,col_1,col_2,col_3,col_4,col_5,col_6
2400,1,0,11,7,18,8
2401,13,17,9,8,5,0
2402,4,9,12,3,0,20
2403,1,3,16,9,11,1
2404,2,13,14,12,8,1
2405,18,15,10,11,0,1
2406,15,1,18,9,18,9
2407,15,12,15,17,7,17
2408,12,6,20,17,5,8
2409,5,17,16,11,2,4
2410,6,9,9,18,3,9
2411,17,2,20,2,4,15
2412,19,12,10,12,18,5
2413,12,3,4,18,4,20
2414,13,3,11,5,18,9
2415,0,15,3,8,17,16
2416,14,18,6,17,5,18
2417,20,11,2,0,4,0
2418,7,6,14,10,17,13
2419,8,4,3,11,0,12
2420,0,2,7,17,15,19
2421,19,15,1,16,9,6
2422,9,18,19,8,16,8
2423,8,4,6,10,7,13
2424,1,9,20,15,15,18
2425,10,5,5,6,15,12
2426,2,8,2,5,16,2
2427,1,11,5,9,10,15
2428,15,17,8,20,18,1
2429,0,15,17,2,0,5
2430,18,18,10,7,4,19
2431,8,14,20,13,3,7
2432,19,16,1,19,15,9
2433,1,10,9,18,13,10
2434,8,6,14,19,16,2
2435,14,13,7,3,9,1
2436,13,7,9,17,14,4
2437,12,17,1,12,13,9
2438,3,14,7,14,13,20
2439,8,19,2,14,16,15
2440,3,10,7,2,18,13
2441,8,2,3,3,10,18
2442,15,16,9,16,15,19
2443,5,6,13,10,11,13
2444,4,4,19,14,0,8
2445,2,3,15,6,13,15
2446,17,15,15,1,9,6
2447,14,8,6,15,2,16
2448,7,1,19,2,7,1
2449,18,16,4,19,16,9
2450,8,5,10,1,11,11
2451,15,11,20,17,12,14
2452,15,3,11,16,0,17
2453,15,0,9,18,15,13
2454,1,5,4,11,3,3
2455,4,6,5,12,3,12
2456,3,9,19,0,20,7
2457,6,4,2,14,16,12
2458,14,18,19,13,20,12
2459,11,8,2,10,9,0
2460,16,12,13,0,1,1
2461,6,8,3,1,18,4
2462,8,12,11,18,8,9
2463,18,9,11,13,7,15
2464,16,19,3,5,11,17
2465,6,4,9,5,13,5
2466,13,11,11,7,9,15
2467,19,7,8,12,19,16
2468,18,16,6,0,19,13
2469,16,12,1,13,0,4
2470,6,18,13,13,14,4
2471,4,20,1,17,8,9
2472,17,3,7,17,19,16
2473,15,17,6,0,0,17
2474,3,19,20,19,3,5
2475,2,5,12,6,3,0
2476,5,4,12,18,3,5
2477,12,4,12,9,2,12
2478,11,3,9,2,16,8
2479,0,17,8,20,19,8
2480,1,18,15,2,15,20
2481,12,2,9,17,5,5
2482,17,5,5,12,13,20
2483,6,12,14,11,20,0
2484,2,17,7,1,3,17
2485,12,14,1,9,1,20
2486,11,4,11,0,1,15
2487,1,15,19,15,5,12
2488,11,9,4,7,5,4
2489,19,5,16,5,16,4
2490,16,16,12,6,20,5
2491,13,15,2,8,14,20
2492,17,9,9,2,0,2
2493,4,6,2,3,16,2
2494,3,1,13,4,20,1
2495,14,10,9,19,0,18
2496,13,13,0,8,16,13
2497,12,12,5,6,1,7
2498,5,2,17,17,5,10
2499,2,15,4,1,14,15
2500,6,15,3,15,16,1
2501,15,3,6,17,5,17
2502,6,1,18,8,3,13
2503,4,6,7,14,18,10
2504,19,3,17,13,5,15
2505,17,0,7,0,0,18
2506,20,9,17,11,16,0
2507,7,9,9,17,8,1
2508,2,1,5,11,18,14
2509,18,11,17,15,1,10
2510,11,4,5,10,20,9
2511,3,8,11,9,13,4
2512,0,4,15,4,4,17
2513,5,20,17,9,14,10
2514,18,12,19,2,15,6
2515,11,14,7,16,0,20
2516,7,13,9,18,7,18
2517,3,9,2,3,15,3
2518,19,19,12,20,16,15
2519,16,5,2,19,3,7
2520,19,8,0,12,1,9
2521,18,16,12,13,10,9
2522,6,9,0,13,2,12
2523,1,16,20,2,14,7
2524,5,8,10,1,8,17
2525,18,17,4,17,11,3
2526,14,10,18,4,5,12
2527,9,13,3,19,11,14
2528,9,10,8,10,1,12
2529,7,20,20,7,0,5
2530,12,8,5,14,15,3
2531,16,8,11,18,19,11
2532,5,11,8,19,4,20
2533,2,1,7,9,14,8
2534,9,10,8,13,4,8
2535,3,1,18,0,20,0
2536,11,10,0,13,10,6
2537,1,14,7,19,14,7
2538,9,18,2,19,13,8
2539,8,20,5,7,10,7
2540,11,9,3,15,19,5
2541,8,4,20,5,16,16
2542,12,16,13,1,18,2
2543,1,1,6,3,16,5
2544,6,19,5,8,19,3
2545,4,18,9,17,14,0
2546,4,4,7,19,14,16
2547,18,12,20,9,16,4
2548,17,16,3,6,4,7
2549,7,10,8,18,18,8
2550,19,16,15,6,2,20
2551,18,7,4,5,1,18
2552,12,5,5,1,4,10
2553,10,13,12,7,14,11
2554,2,20,4,5,1,7
2555,4,16,1,10,3,10
2556,8,5,1,14,4,11
2557,12,16,3,9,0,10
2558,15,10,8,1,6,18
2559,17,19,6,8,11,2
2560,15,6,4,6,18,16
2561,15,20,20,18,17,18
2562,3,0,3,3,8,7
2563,1,5,10,3,13,20
2564,8,1,0,3,11,4
2565,8,3,15,1,15,15
2566,20,10,0,14,3,17
2567,16,6,17,12,19,19
2568,9,0,1,16,2,16
2569,11,11,19,9,6,9
2570,17,5,6,16,11,16
2571,17,13,10,1,20,0
2572,10,1,15,2,19,0
2573,20,19,7,18,0,4
2574,0,10,20,8,4,1
2575,12,17,11,13,4,9
2576,19,1,3,11,10,3
2577,10,8,9,5,14,9
2578,20,5,0,20,19,20
2579,3,13,19,19,7,10
2580,14,18,7,12,17,16
2581,5,14,12,17,10,12
2582,0,17,4,5,0,6
2583,3,8,14,5,16,19
2584,17,3,8,13,2,0
2585,10,0,11,8,4,14
2586,17,8,12,12,12,9
2587,9,6,4,19,6,19
2588,9,9,20,12,14,5
2589,19,11,18,10,5,0
2590,1,14,3,4,14,10
2591,9,16,1,19,9,19
2592,2,18,4,2,7,4
2593,11,13,6,10,7,4
2594,7,11,14,18,15,13
2595,6,7,6,17,5,18
2596,3,2,16,18,14,5
2597,11,18,5,10,19,19
2598,9,15,17,13,3,11
2599,19,20,7,6,8,16
2600,9,2,20,7,13,6
2601,15,17,10,5,19,20
2602,13,20,12,3,19,19
2603,10,17,0,11,17,6
2604,11,0,3,17,14,2
2605,6,5,14,14,5,7
2606,7,0,12,20,12,10
2607,3,6,11,12,11,15
2608,5,13,18,15,3,4
2609,8,2,9,16,18,9
2610,11,6,17,18,14,6
2611,11,6,9,19,9,4
2612,17,8,15,6,9,4
2613,6,4,14,18,9,7
2614,8,10,1,2,12,10
2615,9,14,5,0,13,17
2616,10,7,2,13,1,15
2617,5,0,13,9,5,8
2618,6,1,10,13,4,8
2619,6,13,15,15,6,9
2620,20,5,16,0,1,13
2621,3,8,5,16,20,10
2622,3,20,8,15,2,3
2623,2,12,18,20,0,5
2624,2,2,15,9,16,6
2625,12,10,9,6,5,0
2626,16,11,3,2,5,15
2627,12,8,10,19,20,12
2628,18,2,11,18,7,13
2629,8,16,5,3,3,18
2630,11,1,16,14,9,2
2631,19,3,0,0,17,3
2632,14,20,9,16,11,19
2633,11,15,4,15,16,14
2634,12,7,20,1,7,9
2635,6,9,3,10,8,3
2636,2,10,2,17,18,13
2637,10,1,1,1,9,14
2638,11,10,16,17,13,16
2639,14,11,15,5,1,1
2640,15,1,7,6,0,3
2641,10,19,6,17,3,16
2642,10,10,19,10,14,13
2643,16,1,17,15,11,9
2644,15,2,7,1,0,13
2645,3,3,8,2,4,0
2646,18,0,9,11,9,1
2647,15,7,13,14,15,10
2648,11,1,3,2,8,17
2649,18,6,3,5,18,0
2650,15,10,3,17,4,5
2651,1,11,8,19,11,12
2652,16,4,19,12,12,9
2653,14,14,17,17,1,10
2654,12,10,3,14,10,17
2655,15,9,11,12,8,20
2656,12,5,5,10,18,10
2657,9,14,12,7,4,1
2658,15,12,18,8,14,5
2659,7,13,4,16,6,8
2660,15,17,12,17,9,0
2661,20,17,18,1,3,10
2662,2,8,9,1,6,14
2663,18,9,19,13,3,10
2664,2,16,6,10,17,13
2665,13,5,8,2,16,11
2666,3,19,15,9,6,9
2667,6,17,8,17,16,10
2668,0,16,3,3,13,8
2669,12,15,0,2,18,7
2670,17,5,19,5,4,11
2671,8,8,16,18,16,15
2672,11,2,13,16,15,20
2673,11,1,7,11,20,15
2674,7,15,9,19,14,3
2675,14,3,10,5,3,8
2676,8,2,4,14,8,1
2677,2,20,11,15,4,9
2678,14,13,13,12,15,7
2679,7,16,16,2,0,16
2680,15,16,1,13,6,18
2681,0,16,9,5,6,5
2682,4,1,17,16,6,20
2683,18,6,6,15,11,14
2684,14,10,1,2,18,19
2685,14,15,0,14,11,6
2686,6,10,19,10,16,2
2687,15,4,1,6,9,4
2688,14,11,9,16,19,19
2689,10,7,14,1,16,5
2690,20,12,7,10,14,12
2691,17,17,16,12,2,20
2692,6,11,3,10,13,17
2693,6,4,15,10,2,15
2694,10,9,1,15,16,9
2695,17,11,7,2,19,2
2696,5,1,2,16,8,3
2697,1,8,13,10,1,20
2698,1,4,6,3,13,1
2699,11,9,0,18,15,14
2700,13,8,20,14,6,3
2701,20,17,7,11,14,14
2702,16,1,11,2,6,5
2703,13,4,3,14,6,2
2704,12,9,1,11,11,18
2705,18,20,2,5,1,12
2706,8,12,13,18,10,13
2707,15,9,19,15,1,15
2708,13,20,17,5,6,12
2709,1,14,16,12,6,0
2710,2,19,17,6,20,16
2711,11,15,9,15,19,17
2712,14,10,17,5,0,6
2713,11,19,3,9,20,1
2714,8,9,19,10,13,2
2715,0,6,3,6,15,9
2716,14,15,5,3,3,3
2717,16,12,1,19,5,0
2718,7,17,20,3,4,4
2719,14,9,7,6,11,10
2720,12,14,16,17,7,5
2721,10,8,4,6,14,20
2722,3,18,12,0,0,13
2723,8,11,17,8,7,13
2724,8,19,1,0,12,9
2725,7,6,11,16,11,15
2726,9,11,10,13,19,12
2727,1,19,6,0,2,19
2728,11,4,11,2,19,4
2729,0,15,8,9,9,12
2730,15,19,3,13,16,4
2731,12,2,4,15,18,18
2732,16,17,17,7,17,8
2733,18,9,1,16,12,10
2734,15,19,6,2,15,18
2735,19,15,1,13,19,9
2736,18,10,17,10,8,18
2737,19,9,2,2,7,5
2738,19,0,19,5,1,18
2739,6,10,10,3,19,15
2740,4,6,15,14,4,0
2741,19,8,20,4,5,2
2742,5,7,5,15,15,20
2743,2,16,20,5,5,18
2744,19,14,18,1,7,6
2745,7,12,14,11,14,13
2746,6,16,4,19,9,18
2747,17,9,1,5,2,18
2748,4,6,6,9,0,10
2749,6,5,5,12,15,12
2750,1,18,18,18,17,5
2751,1,18,5,19,14,5
2752,2,10,7,17,16,18
2753,18,20,16,3,6,4
2754,15,5,13,19,1,17
2755,17,12,17,16,12,11
2756,2,6,0,4,20,0
2757,3,0,12,13,14,16
2758,11,6,18,2,17,3
2759,2,11,11,16,5,14
2760,1,7,13,4,2,9
2761,6,10,14,1,4,10
2762,7,12,10,16,14,0
2763,18,15,18,12,3,10
2764,17,17,9,16,12,13
2765,6,9,2,1,18,6
2766,4,2,1,5,13,6
2767,1,10,20,2,8,7
2768,10,17,0,14,3,3
2769,9,10,17,14,2,6
2770,6,16,19,15,15,7
2771,2,19,14,0,9,1
2772,6,13,15,14,6,12
2773,9,8,8,5,11,19
2774,19,13,19,6,7,7
2775,7,1,13,9,17,17
2776,17,15,19,4,19,4
2777,19,9,16,12,16,17
2778,12,16,14,11,9,12
2779,10,2,9,10,5,0
2780,5,4,6,11,11,6
2781,1,0,17,11,6,18
2782,2,9,10,4,1,7
2783,13,7,5,0,0,7
2784,10,17,9,11,19,15
2785,4,15,11,5,4,0
2786,18,9,13,20,2,5
2787,4,16,17,11,4,8
2788,11,19,8,2,0,14
2789,9,13,6,3,4,19
2790,15,2,16,12,5,4
2791,15,10,16,4,5,9
2792,20,0,20,9,16,2
2793,1,16,3,1,4,9
2794,0,0,3,6,13,13
2795,17,1,0,20,15,17
2796,15,5,9,1,6,20
2797,16,2,19,11,1,6
2798,16,18,11,8,13,1
2799,20,3,18,20,15,16
2800,1,16,18,7,19,5
2801,11,17,1,18,9,2
2802,11,15,11,7,4,10
2803,9,2,8,11,5,18
2804,15,20,13,3,17,9
2805,17,11,18,7,0,13
2806,5,13,1,8,11,4
2807,1,18,6,6,9,16
2808,13,10,19,5,7,18
2809,18,16,17,11,8,15
2810,17,15,15,3,6,0
2811,19,0,7,7,9,0
2812,20,20,13,13,9,18
2813,15,8,19,15,19,7
2814,6,10,20,5,14,18
2815,13,14,5,9,13,15
2816,12,10,2,7,2,1
2817,20,13,19,20,14,2
2818,0,14,19,1,17,0
2819,8,2,1,3,15,0
2820,8,7,5,19,17,15
2821,7,3,2,14,5,0
2822,17,10,2,12,16,17
2823,13,6,6,13,14,11
2824,11,7,15,8,1,13
2825,15,4,4,19,20,17
2826,17,4,10,12,2,16
2827,17,13,11,13,17,19
2828,1,6,14,9,14,16
2829,10,1,20,17,3,8
2830,16,16,16,15,19,7
2831,14,0,18,14,8,4
2832,15,12,15,10,12,5
2833,19,16,4,16,0,4
2834,4,6,15,17,5,1
2835,12,9,20,19,10,20
2836,1,7,18,19,16,15
2837,9,4,13,18,3,19
2838,15,14,8,2,8,17
2839,3,18,3,8,0,0
2840,19,18,2,9,11,17
2841,13,9,9,17,0,14
2842,7,2,17,8,15,20
2843,14,4,12,19,6,15
2844,6,15,12,16,8,11
2845,12,8,4,6,0,3
2846,3,15,4,3,5,2
2847,7,16,17,17,11,0
2848,11,10,12,2,7,2
2849,16,12,9,16,2,12
2850,5,13,9,19,15,17
2851,12,9,5,9,4,5
2852,6,10,15,11,11,19
2853,4,15,5,8,4,20
2854,15,17,18,11,1,9
2855,11,13,17,18,5,4
2856,15,13,12,20,1,1
2857,11,0,18,15,6,20
2858,6,15,5,17,0,0
2859,13,5,5,3,11,17
2860,9,2,2,7,0,17
2861,14,20,19,16,10,12
2862,19,9,12,16,20,0
2863,19,15,15,20,2,1
2864,5,10,2,0,10,12
2865,4,17,14,17,14,19
2866,19,19,6,16,7,12
2867,15,9,13,5,19,6
2868,5,16,20,7,11,3
2869,9,5,6,20,7,2
2870,7,14,20,0,12,17
2871,14,6,14,2,13,19
2872,3,3,2,4,10,7
2873,1,15,9,17,6,4
2874,6,20,5,0,10,12
2875,11,0,20,14,0,2
2876,14,8,13,7,3,19
2877,19,5,0,17,5,13
2878,10,16,8,6,13,16
2879,7,15,11,11,4,4
2880,13,5,6,20,16,8
2881,12,8,15,3,1,12
2882,12,18,11,3,9,15
2883,18,7,5,3,6,13
2884,12,20,4,8,2,9
2885,14,19,20,16,5,2
2886,17,4,12,0,16,2
2887,18,20,19,11,7,7
2888,14,10,19,0,15,13
2889,6,5,20,3,7,18
2890,2,3,12,20,1,10
2891,15,9,14,9,1,5
2892,13,1,9,16,7,15
2893,13,9,12,0,9,11
2894,16,13,4,18,4,14
2895,12,16,0,13,3,8
2896,16,2,12,11,15,3
2897,17,2,16,0,18,3
2898,16,6,1,11,4,15
2899,7,7,12,13,10,5
2900,15,14,15,12,11,17
2901,17,13,1,1,2,7
2902,10,11,3,8,16,15
2903,16,14,19,6,9,3
2904,13,13,13,13,19,17
2905,14,18,12,11,18,18
2906,19,1,20,2,9,4
2907,11,6,8,1,9,5
2908,11,5,2,9,8,19
2909,4,2,4,7,7,13
2910,16,10,15,5,10,9
2911,8,14,6,17,0,14
2912,1,1,9,19,14,9
2913,18,12,10,1,20,12
2914,20,0,4,20,6,12
2915,12,19,20,5,19,11
2916,7,8,17,10,19,10
2917,14,8,2,16,16,2
2918,18,8,16,17,14,0
2919,9,7,9,1,18,13
2920,7,18,0,15,14,19
2921,4,2,16,9,4,10
2922,5,3,6,18,6,13
2923,16,16,12,0,1,17
2924,3,12,0,3,1,3
2925,15,3,8,16,20,19
2926,20,1,2,14,6,3
2927,11,0,16,3,3,8
2928,20,9,18,18,14,16
2929,6,2,4,15,6,15
2930,8,0,2,7,17,17
2931,18,6,19,5,10,4
2932,11,0,18,10,14,15
2933,2,10,10,9,1,19
2934,4,7,12,14,1,11
2935,7,20,18,0,7,9
2936,12,4,8,9,13,10
2937,13,2,20,15,19,16
2938,4,6,16,19,10,11
2939,1,18,4,10,18,6
2940,20,5,10,13,3,7
2941,8,1,10,19,6,3
2942,13,0,11,18,4,7
2943,10,3,14,19,11,19
2944,20,9,15,7,19,7
2945,5,2,7,9,4,10
2946,3,16,2,17,7,11
2947,20,15,13,20,15,3
2948,0,0,14,19,19,2
2949,13,8,18,7,1,3
2950,0,10,4,1,12,16
2951,16,17,20,8,5,19
2952,2,7,2,0,19,12
2953,20,4,15,20,15,11
2954,12,3,8,15,0,4
2955,20,4,18,8,7,18
2956,17,14,3,14,12,17
2957,19,4,17,7,0,18
2958,16,1,18,15,17,1
2959,5,6,5,5,8,7
2960,20,8,11,17,5,3
2961,6,17,19,4,17,9
2962,7,0,14,2,14,13
2963,0,20,7,6,8,17
2964,11,7,7,5,2,1
2965,13,7,5,3,4,20
2966,12,8,12,8,15,11
2967,1,18,15,12,4,5
2968,20,16,16,16,2,12
2969,11,5,20,12,13,6
2970,4,13,17,3,0,6
2971,19,12,3,12,3,2
2972,7,19,7,16,14,3
2973,5,5,9,3,8,15
2974,6,13,5,0,17,11
2975,14,0,14,14,15,20
2976,0,2,11,6,4,0
2977,0,14,7,10,13,12
2978,18,11,18,3,3,2
2979,5,4,10,8,2,8
2980,11,2,19,16,20,11
2981,17,3,9,17,7,8
2982,18,12,5,6,20,5
2983,10,16,18,11,20,20
2984,12,17,6,4,15,3
2985,0,3,2,3,0,11
2986,12,1,8,6,12,1
2987,0,17,6,17,18,7
2988,11,10,8,3,6,16
2989,10,1,17,11,8,10
2990,4,6,0,4,5,12
2991,10,7,19,1,14,9
2992,7,1,20,14,5,4
2993,2,10,10,15,2,8
2994,2,18,10,13,1,6
2995,9,9,19,0,5,20
2996,13,1,5,0,2,3
2997,12,2,14,12,10,3
2998,16,4,20,7,20,9
2999,6,16,6,18,8,1
3000,19,18,5,9,12,1
3001,9,9,4,3,1,6
3002,17,16,10,20,17,7
3003,11,0,19,20,11,5
3004,2,4,13,11,12,12
3005,16,14,5,11,1,3
3006,19,20,11,2,16,5
3007,16,16,10,6,1,18
3008,1,12,15,16,10,8
3009,8,13,12,10,11,2
3010,0,7,18,12,6,12
3011,5,2,5,2,12,12
3012,12,0,7,4,19,16
3013,8,12,12,4,13,10
3014,13,6,16,3,9,9
3015,14,19,11,8,2,14
3016,11,14,0,14,10,4
3017,6,11,19,5,2,9
3018,20,3,12,18,4,17
3019,0,20,20,15,15,15
3020,18,15,0,19,19,9
3021,1,13,7,5,2,15
3022,16,11,18,19,2,12
3023,15,10,19,15,19,1
3024,3,3,16,0,0,4
3025,11,5,5,16,12,7
3026,11,14,18,20,19,16
3027,8,20,17,1,10,19
3028,16,20,17,14,6,15
3029,0,17,7,6,1,11
3030,15,8,19,10,14,2
3031,20,12,20,12,1,5
3032,5,11,3,4,7,5
3033,20,2,7,18,20,10
3034,17,9,19,11,19,7
3035,18,20,15,20,17,8
3036,3,8,1,8,8,17
3037,10,12,5,8,15,3
3038,1,6,14,5,10,19
3039,16,3,18,6,10,12
3040,20,2,13,1,17,4
3041,12,12,13,11,20,12
3042,17,12,3,9,4,17
3043,7,13,1,7,15,6
3044,2,3,6,3,8,16
3045,16,19,13,13,12,3
3046,12,20,16,14,17,10
3047,3,19,10,9,12,7
3048,12,8,0,0,14,3
3049,19,0,11,10,18,14
3050,20,9,0,2,13,14
3051,0,9,0,14,2,20
3052,19,11,18,15,7,13
3053,17,0,1,11,16,1
3054,16,20,6,5,5,7
3055,4,14,6,2,9,2
3056,13,2,0,0,18,3
3057,1,10,11,12,15,15
3058,18,19,20,19,8,15
3059,6,12,3,12,7,1
3060,6,10,16,13,12,14
3061,20,8,2,12,12,8
3062,17,4,10,1,16,19
3063,20,3,17,19,7,18
3064,11,10,15,4,2,11
3065,14,15,12,6,14,2
3066,11,7,11,17,2,11
3067,20,1,13,13,3,16
3068,14,15,4,16,6,14
3069,16,11,10,18,10,1
3070,14,4,17,20,20,15
3071,3,9,1,14,3,15
3072,6,11,2,16,8,7
3073,5,14,9,5,14,13
3074,18,12,13,2,3,13
3075,13,7,9,8,13,7
3076,10,9,17,3,3,11
3077,17,7,2,17,6,0
3078,12,2,2,14,20,18
3079,3,12,12,14,18,15
3080,6,2,19,1,17,10
3081,0,15,16,15,9,16
3082,2,17,18,13,20,1
3083,11,10,16,5,18,12
3084,6,10,6,12,12,20
3085,0,18,18,14,13,2
3086,20,19,3,6,0,18
3087,2,19,14,12,13,6
3088,0,12,3,11,6,1
3089,16,0,13,20,0,2
3090,10,6,8,2,0,18
3091,1,20,4,16,18,4
3092,20,13,9,20,6,7
3093,7,6,12,13,18,10
3094,1,16,5,8,18,4
3095,8,6,3,17,17,19
3096,16,3,15,4,8,1
3097,1,3,19,19,16,19
3098,20,18,2,4,9,5
3099,2,16,9,11,0,17
3100,18,19,3,14,8,5
3101,11,17,14,18,8,12
3102,15,12,0,17,2,16
3103,4,5,20,16,16,0
3104,6,15,4,15,3,10
3105,13,12,7,20,19,14
3106,17,6,20,18,8,10
3107,9,13,15,7,0,11
3108,2,1,15,3,1,11
3109,16,19,20,9,19,7
3110,17,17,17,1,11,9
3111,7,18,9,10,13,14
3112,9,3,6,10,2,4
3113,1,11,20,4,6,3
3114,10,8,3,8,11,15
3115,0,7,0,19,18,3
3116,13,13,8,8,16,14
3117,9,16,8,3,13,2
3118,20,11,0,0,12,13
3119,15,6,9,14,7,10
3120,13,12,12,8,16,17
3121,18,12,11,20,19,19
3122,7,10,6,0,9,14
3123,3,0,10,4,18,18
3124,3,1,6,12,19,20
3125,11,1,8,15,7,17
3126,3,10,16,7,18,7
3127,5,1,14,0,5,18
3128,3,12,14,8,2,1
3129,15,17,17,5,17,10
3130,6,13,17,6,9,7
3131,13,17,4,13,9,14
3132,5,8,9,16,0,13
3133,3,1,2,6,13,11
3134,18,17,14,0,2,14
3135,3,14,9,5,12,6
3136,0,10,13,5,4,18
3137,18,12,6,7,13,18
3138,18,11,8,13,5,14
3139,12,6,10,9,0,6
3140,17,2,8,4,12,15
3141,15,11,17,10,16,6
3142,14,5,5,17,18,19
3143,18,1,2,13,3,16
3144,5,18,8,3,6,3
3145,10,1,9,5,7,14
3146,12,1,19,0,14,6
3147,17,9,14,4,10,7
3148,20,7,5,14,14,4
3149,12,13,10,19,20,11
3150,19,0,2,7,11,14
3151,2,7,18,19,5,17
3152,10,11,1,4,3,8
3153,12,12,14,1,12,6
3154,16,7,17,14,14,4
3155,1,15,4,5,11,4
3156,19,7,10,13,16,9
3157,1,2,12,16,2,9
3158,7,3,12,6,6,15
3159,4,16,9,3,13,4
3160,1,13,17,10,15,17
3161,15,20,3,0,13,11
3162,9,18,3,19,20,2
3163,3,14,10,15,3,5
3164,7,12,19,3,4,9
3165,4,11,0,9,4,18
3166,18,19,11,15,4,16
3167,13,11,12,20,13,4
3168,4,17,13,17,19,0
3169,6,16,2,9,6,11
3170,14,20,15,7,5,3
3171,10,16,1,5,3,2
3172,6,6,15,1,7,14
3173,15,0,9,6,15,9
3174,11,16,12,11,14,13
3175,18,18,13,17,4,19
3176,5,17,13,3,0,12
3177,10,2,16,17,9,15
3178,20,12,19,11,3,7
3179,11,18,14,15,11,19
3180,17,11,15,19,10,19
3181,13,1,12,13,5,11
3182,6,3,6,12,10,7
3183,18,1,20,17,20,9
3184,5,3,18,13,13,17
3185,16,17,17,4,8,0
3186,3,6,10,13,9,18
3187,7,2,7,17,4,19
3188,10,8,18,11,4,15
3189,12,5,15,17,16,11
3190,0,6,13,17,0,19
3191,9,14,10,3,14,20
3192,15,14,16,10,17,15
3193,14,10,12,17,7,8
3194,10,16,0,10,6,7
3195,18,3,3,18,8,16
3196,17,0,13,3,9,13
3197,6,11,15,4,10,3
3198,12,7,6,10,10,16
3199,13,1,19,20,7,1
3200,20,14,4,5,16,7
3201,18,4,18,13,9,12
3202,4,6,9,10,2,12
3203,1,3,2,14,3,20
3204,3,14,5,4,11,6
3205,2,6,11,14,18,5
3206,7,5,2,4,8,15
3207,15,8,17,12,10,9
3208,9,5,15,11,3,4
3209,1,18,0,3,11,1
3210,11,15,1,16,1,3
3211,5,6,14,19,11,4
3212,13,15,10,11,18,16
3213,6,8,13,19,11,14
3214,11,20,20,12,8,6
3215,0,9,5,14,14,8
3216,12,0,8,2,8,19
3217,14,6,3,19,16,3
3218,18,4,15,2,10,14
3219,18,20,13,15,5,4
3220,20,16,15,1,10,3
3221,5,6,16,7,0,14
3222,19,11,14,14,8,15
3223,1,14,14,6,20,12
3224,16,10,9,0,13,4
3225,7,0,6,1,6,6
3226,8,3,6,19,17,12
3227,10,8,13,7,20,13
3228,20,16,13,4,9,5
3229,9,10,5,9,13,19
3230,2,6,1,6,16,12
3231,20,8,12,14,12,16
3232,7,8,8,7,15,19
3233,6,16,6,5,4,16
3234,7,0,15,16,2,12
3235,7,15,6,20,14,1
3236,1,9,4,3,14,12
3237,16,20,0,17,14,13
3238,8,11,4,1,6,20
3239,8,17,3,1,0,11
3240,12,13,4,2,3,16
3241,18,10,7,11,17,17
3242,8,4,20,16,12,5
3243,13,14,13,3,17,0
3244,11,8,9,20,17,16
3245,18,3,15,6,8,7
3246,6,9,7,16,11,13
3247,11,1,11,13,6,12
3248,20,3,0,16,2,16
3249,7,2,9,1,3,13
3250,10,13,12,3,1,1
3251,10,4,8,19,20,16
3252,11,17,2,4,20,19
3253,13,15,18,8,16,6
3254,9,3,9,2,8,12
3255,0,14,14,10,9,6
3256,0,6,4,15,7,1
3257,7,13,3,14,6,19
3258,7,10,1,8,5,0
3259,2,9,4,11,0,8
3260,20,12,18,6,15,7
3261,18,6,3,9,0,16
3262,20,12,18,12,8,4
3263,0,1,10,3,8,4
3264,4,7,1,6,16,10
3265,14,2,12,17,19,19
3266,2,1,4,19,4,12
3267,7,15,17,15,0,7
3268,20,1,4,14,13,2
3269,6,3,10,11,14,5
3270,0,17,13,6,9,8
3271,1,7,0,19,1,6
3272,15,3,20,16,3,2
3273,8,14,19,2,11,14
3274,19,7,11,20,12,14
3275,10,16,20,11,19,17
3276,15,2,8,6,18,4
3277,18,9,19,11,7,2
3278,18,10,7,12,9,17
3279,11,6,10,9,2,6
3280,3,7,7,5,12,11
3281,2,5,18,10,3,14
3282,1,14,16,1,6,15
3283,4,15,18,1,14,3
3284,1,9,4,17,3,0
3285,17,19,5,19,19,13
3286,9,17,8,11,9,20
3287,18,5,13,7,13,10
3288,15,19,5,14,14,13
3289,20,11,1,7,18,13
3290,4,8,12,8,13,4
3291,1,6,15,10,10,11
3292,12,7,15,20,0,12
3293,10,3,3,14,2,18
3294,20,1,5,7,16,4
3295,1,11,4,9,8,19
3296,7,0,5,10,2,14
3297,10,4,15,20,6,5
3298,8,6,2,10,11,20
3299,10,1,0,1,13,12
3300,4,1,18,16,10,15
3301,19,17,19,7,1,16
3302,10,13,15,14,14,2
3303,6,11,2,18,9,7
3304,15,15,11,4,19,5
3305,5,7,16,11,13,1
3306,18,5,17,3,4,5
3307,14,5,7,8,20,5
3308,1,15,19,0,15,0
3309,0,6,15,16,15,15
3310,5,17,2,7,3,3
3311,16,4,13,14,11,12
3312,17,13,18,6,5,4
3313,3,17,13,15,19,13
3314,4,10,11,17,3,12
3315,19,12,3,6,1,20
3316,17,20,5,15,2,14
3317,20,19,9,8,10,13
3318,11,6,10,16,8,12
3319,15,2,4,16,0,20
3320,8,16,12,14,20,7
3321,7,1,9,4,15,18
3322,0,12,3,6,0,1
3323,15,13,4,13,16,11
3324,19,11,2,20,20,1
3325,20,20,14,10,9,17
3326,20,1,6,6,6,13
3327,1,1,14,10,9,2
3328,16,8,14,13,18,16
3329,19,16,15,19,7,6
3330,11,0,11,5,15,17
