row_id,col_1,col_2,col_3,col_4,col_5,col_6
6285,13,16,9,19,6,10
6286,20,8,0,17,16,20
6287,18,9,0,0,6,17
6288,10,12,8,16,10,0
6289,19,15,18,10,13,11
6290,7,14,0,5,11,8
6291,17,7,19,18,4,19
6292,11,18,4,1,3,20
6293,4,6,11,8,10,13
6294,13,6,2,2,3,6
6295,8,0,3,2,5,5
6296,10,3,3,12,16,10
6297,2,2,11,14,15,7
6298,13,5,4,19,18,6
6299,0,1,7,3,14,13
6300,5,16,5,11,16,7
6301,0,4,9,3,2,14
6302,4,15,14,20,15,8
6303,15,17,15,3,16,10
6304,14,17,3,14,1,6
6305,11,16,8,9,1,6
6306,17,5,18,16,12,3
6307,14,1,0,15,7,6
6308,4,19,1,4,9,13
6309,1,20,18,4,20,4
6310,4,5,16,13,3,17
6311,17,10,16,13,5,18
6312,17,7,4,15,12,14
6313,0,0,1,18,1,15
6314,1,20,6,0,0,17
6315,17,15,0,11,10,8
6316,9,10,12,11,5,13
6317,5,11,17,19,10,1
6318,11,14,5,4,14,10
6319,14,18,0,4,3,8
6320,5,10,2,8,10,8
6321,0,12,0,17,10,14
6322,15,0,10,5,11,18
6323,0,20,1,19,11,0
6324,6,9,15,14,8,13
6325,3,5,14,7,9,6
6326,16,12,7,10,0,5
6327,5,8,1,16,1,6
6328,18,19,2,10,12,15
6329,8,18,11,15,5,4
6330,4,10,13,13,8,7
6331,10,9,18,20,19,15
6332,4,5,10,10,15,7
6333,18,0,20,8,13,19
6334,2,4,1,17,20,12
6335,3,16,13,11,9,14
6336,6,2,19,10,12,20
6337,2,12,7,8,6,7
6338,13,17,9,2,15,14
6339,12,3,15,17,18,15
6340,11,1,7,10,11,5
6341,15,4,9,4,17,1
6342,13,20,6,7,3,4
6343,16,5,0,2,9,12
6344,18,13,10,17,10,14
6345,3,10,5,17,11,15
6346,19,15,17,13,16,14
6347,9,6,4,10,20,2
6348,16,18,8,3,14,20
6349,8,20,15,16,17,4
6350,4,8,9,12,16,12
6351,6,19,2,0,9,14
6352,12,16,17,9,19,8
6353,0,11,10,10,14,19
6354,13,8,1,1,15,5
6355,12,5,0,12,1,0
6356,0,10,15,8,6,13
6357,4,18,16,7,3,1
6358,19,12,19,5,17,4
6359,11,18,19,18,14,6
6360,18,20,2,0,20,9
6361,3,15,11,9,2,7
6362,4,15,3,15,2,3
6363,15,4,20,17,19,7
6364,7,6,9,1,19,5
6365,14,13,7,8,4,4
6366,8,6,7,14,2,20
6367,16,18,17,9,1,1
6368,16,14,15,5,19,1
6369,14,20,17,7,3,4
6370,7,16,5,14,0,10
6371,5,5,19,19,17,17
6372,6,15,18,11,17,3
6373,1,8,6,11,4,11
6374,15,18,11,0,0,18
6375,19,11,4,8,11,1
6376,12,3,18,7,12,0
6377,16,16,3,7,19,4
6378,15,1,8,12,18,8
6379,2,0,17,14,0,14
6380,17,18,19,18,19,12
6381,4,4,10,9,5,5
6382,12,5,6,7,9,10
6383,4,7,0,6,17,11
6384,18,7,2,9,13,18
6385,18,8,4,6,12,17
6386,12,6,7,3,16,9
6387,3,4,4,17,1,10
6388,0,20,6,11,7,11
6389,14,13,19,0,20,2
6390,0,10,8,3,7,16
6391,13,19,15,19,1,7
6392,14,3,20,14,20,0
6393,12,6,15,3,2,11
6394,17,13,0,6,18,2
6395,14,18,8,17,0,6
6396,14,6,8,20,15,18
6397,11,17,15,4,1,15
6398,5,7,18,0,20,4
6399,18,6,9,15,12,6
6400,4,17,9,7,3,0
6401,12,9,11,19,1,5
6402,9,9,2,5,14,11
6403,8,3,5,17,5,0
6404,11,2,11,2,9,5
6405,20,16,0,1,18,19
6406,5,9,9,17,7,19
6407,6,9,0,14,9,2
6408,8,12,5,18,1,11
6409,10,12,2,16,8,14
6410,14,3,13,13,13,17
6411,2,5,7,18,1,4
6412,8,10,15,19,1,6
6413,4,0,20,3,8,14
6414,17,9,10,16,17,11
6415,12,17,16,9,14,19
6416,7,20,10,17,3,18
6417,1,19,2,15,0,16
6418,11,18,9,19,12,13
6419,15,0,17,2,13,16
6420,13,20,7,11,13,1
6421,5,11,3,3,15,19
6422,15,7,2,7,12,6
6423,1,4,13,4,3,16
6424,19,0,15,10,10,16
6425,3,15,11,4,12,12
6426,2,8,17,17,14,20
6427,14,6,8,15,1,19
6428,12,3,13,8,13,10
6429,19,12,16,4,3,12
6430,11,2,3,16,20,17
6431,14,6,8,13,9,9
6432,18,12,2,15,10,3
6433,2,1,14,0,0,0
6434,20,9,0,15,4,19
6435,17,2,7,14,2,18
6436,1,11,20,17,9,9
6437,12,11,6,15,8,4
6438,3,8,17,13,0,5
6439,5,13,15,5,19,10
6440,13,8,6,7,11,9
6441,10,19,5,11,12,6
6442,8,2,2,15,17,12
6443,8,5,14,8,17,19
6444,12,0,5,18,0,11
6445,15,3,3,9,13,19
6446,17,2,5,17,8,12
6447,18,9,15,18,5,1
6448,15,19,13,0,3,20
6449,4,9,17,8,6,3
6450,20,14,16,4,10,5
6451,4,12,5,14,12,12
6452,9,1,1,8,19,9
6453,20,10,20,7,20,17
6454,1,20,3,17,15,1
6455,6,3,4,17,9,8
6456,15,18,16,3,0,5
6457,15,12,3,19,8,3
6458,4,3,20,10,16,6
6459,8,16,18,12,3,8
6460,10,12,15,9,3,2
6461,20,6,20,11,17,4
6462,16,4,19,11,15,15
6463,6,19,12,4,18,19
6464,15,9,11,5,20,18
6465,20,1,7,19,8,2
6466,6,2,10,11,12,3
6467,1,5,20,11,9,19
6468,3,16,11,18,20,14
6469,1,6,18,7,17,13
6470,7,20,5,2,11,0
6471,16,4,11,17,12,8
6472,2,3,9,9,1,17
6473,2,10,4,14,16,1
6474,4,16,10,9,18,5
6475,9,10,6,15,20,12
6476,10,2,7,3,6,9
6477,11,10,4,4,18,14
6478,6,3,6,6,9,3
6479,17,5,20,0,1,2
6480,6,1,13,4,4,15
6481,14,15,8,7,1,9
6482,17,17,18,4,0,20
6483,10,20,10,2,2,15
6484,19,14,12,9,18,9
6485,15,5,4,14,16,3
6486,7,11,12,8,14,10
6487,14,14,3,15,9,1
6488,11,7,20,16,4,18
6489,10,16,5,11,6,15
6490,2,11,7,2,14,20
6491,5,7,11,12,20,16
6492,16,13,15,10,5,9
6493,6,8,9,11,18,11
6494,18,14,19,5,14,19
6495,15,1,17,20,4,7
6496,10,14,4,13,9,5
6497,13,19,3,13,2,17
6498,19,10,11,15,19,8
6499,20,10,8,8,6,8
6500,0,3,5,10,16,0
6501,13,16,16,8,9,17
6502,8,12,10,1,3,10
6503,8,11,20,16,1,13
6504,19,8,3,4,16,12
6505,20,13,17,8,9,11
6506,8,20,11,9,5,8
6507,19,13,13,12,3,6
6508,4,3,17,1,19,9
6509,7,19,8,20,2,17
6510,19,12,10,19,9,20
6511,12,2,2,19,19,16
6512,20,11,12,15,18,6
6513,6,20,20,16,14,3
6514,12,16,0,7,17,15
6515,15,8,16,8,16,9
6516,14,7,16,7,16,12
6517,7,1,20,14,5,7
6518,2,15,1,9,2,10
6519,14,1,8,18,16,0
6520,7,0,10,15,6,14
6521,6,5,3,3,9,18
6522,9,11,19,8,6,0
6523,19,5,15,15,1,2
6524,18,5,9,7,20,0
6525,2,0,7,6,10,9
6526,19,10,19,16,13,3
6527,0,20,4,1,9,17
6528,8,17,4,11,15,1
6529,1,20,15,3,2,19
6530,1,1,19,11,12,18
6531,0,6,18,12,3,15
6532,17,14,10,4,13,10
6533,17,7,8,11,20,17
6534,10,4,8,7,17,16
6535,12,5,6,1,1,11
6536,1,0,1,4,10,13
6537,7,16,12,7,14,6
6538,14,8,13,14,10,3
6539,13,14,3,13,3,8
6540,0,7,14,5,0,5
6541,19,13,7,6,15,0
6542,9,11,8,9,9,2
6543,1,8,16,4,11,3
6544,9,16,1,19,5,4
6545,7,15,2,8,3,0
6546,5,17,3,11,13,2
6547,18,1,1,16,4,0
6548,15,5,4,11,16,10
6549,18,1,15,18,7,3
6550,5,19,2,8,18,0
6551,2,0,14,4,15,4
6552,18,11,12,7,16,11
6553,13,10,0,1,15,1
6554,0,0,9,17,20,20
6555,1,2,13,11,8,12
6556,9,5,4,17,6,15
6557,10,20,9,7,4,0
6558,2,14,9,0,9,15
6559,11,4,10,20,4,5
6560,1,9,3,11,4,15
6561,18,14,18,11,0,9
6562,7,20,2,11,6,19
6563,5,4,13,6,14,15
6564,18,20,1,1,20,20
6565,8,9,3,0,4,18
6566,0,20,16,18,2,2
6567,11,18,10,9,9,2
6568,17,4,5,17,12,0
6569,3,9,15,15,16,10
6570,20,7,13,17,0,8
6571,19,10,3,1,17,4
6572,1,10,1,11,9,18
6573,3,6,13,12,0,19
6574,0,1,15,1,11,18
6575,14,15,15,10,5,16
6576,6,10,12,15,12,7
6577,8,4,13,20,10,11
6578,19,19,9,0,15,6
6579,15,13,3,2,18,16
6580,11,16,0,20,0,10
6581,2,3,6,17,19,6
6582,10,13,7,19,15,17
6583,11,8,19,8,20,12
6584,5,4,9,10,13,15
6585,6,17,7,13,9,13
6586,19,12,16,5,14,7
6587,4,7,8,6,17,13
6588,7,0,16,5,13,16
6589,16,11,20,15,2,16
6590,1,12,13,3,5,19
6591,8,13,16,7,18,20
6592,1,16,6,2,3,17
6593,13,19,12,16,11,6
6594,2,4,20,19,0,13
6595,8,20,14,1,17,3
6596,1,12,20,17,19,3
6597,2,6,1,13,4,1
6598,8,15,7,5,2,6
6599,17,15,3,20,3,15
6600,17,1,11,8,6,7
6601,5,11,7,9,3,9
6602,6,18,2,11,18,9
6603,20,5,19,14,20,18
6604,10,7,9,13,19,13
6605,14,11,16,9,11,18
6606,7,15,17,19,9,20
6607,10,5,17,12,10,13
6608,13,3,9,19,17,8
6609,20,12,18,7,10,7
6610,17,16,9,9,3,7
6611,1,13,7,13,7,17
6612,7,9,3,10,13,15
6613,9,14,7,14,18,7
6614,16,17,1,4,15,16
6615,14,18,14,12,16,19
6616,11,2,9,9,12,6
6617,4,8,3,2,10,16
6618,1,20,8,5,11,18
6619,20,3,10,4,19,5
6620,19,15,10,8,1,3
6621,15,3,8,7,6,17
6622,20,8,9,10,1,18
6623,9,14,17,4,11,7
6624,5,0,12,14,10,3
6625,7,6,12,20,4,0
6626,15,10,17,8,3,6
6627,6,12,18,6,20,6
6628,12,3,11,7,15,10
6629,3,20,14,11,1,5
6630,17,11,15,0,18,3
6631,9,9,6,5,11,9
6632,11,12,14,20,12,18
6633,15,10,0,17,6,11
6634,17,11,8,16,3,3
6635,19,19,0,2,18,20
6636,7,20,19,0,5,8
6637,17,8,19,9,15,20
6638,11,5,13,7,14,9
6639,4,19,15,7,10,2
6640,1,0,0,19,9,17
6641,15,18,15,2,6,5
6642,10,4,8,3,11,9
6643,2,6,1,7,12,14
6644,0,1,17,18,6,1
6645,15,15,3,16,13,7
6646,8,7,17,6,12,0
6647,20,7,8,18,14,2
6648,20,10,13,11,4,1
6649,6,4,2,9,10,7
6650,5,11,12,1,20,15
6651,12,8,12,14,7,16
6652,9,8,16,16,18,18
6653,1,10,7,20,16,0
6654,17,6,8,8,9,15
6655,10,5,11,20,9,15
6656,13,16,19,4,3,12
6657,6,10,10,20,11,2
6658,11,2,0,9,0,0
6659,10,15,2,2,7,12
6660,15,14,9,16,2,13
6661,0,8,18,9,20,10
6662,13,15,6,8,12,6
6663,0,6,1,1,0,8
6664,9,9,4,6,9,2
6665,11,19,15,17,15,20
6666,9,0,15,4,11,15
6667,13,9,15,14,10,5
6668,18,14,12,18,0,9
6669,10,11,13,15,6,20
6670,3,15,18,2,8,16
6671,3,8,13,11,18,20
6672,10,3,12,13,9,15
6673,19,19,5,11,15,7
6674,2,14,17,7,8,19
6675,11,14,11,14,17,2
6676,17,7,17,9,6,1
6677,17,9,18,2,5,9
6678,19,9,12,20,9,18
6679,13,10,19,15,2,12
6680,13,8,3,13,10,11
6681,16,15,0,15,17,10
6682,1,15,15,3,0,10
6683,6,5,5,19,17,7
6684,5,7,2,3,5,16
6685,0,14,14,11,5,19
6686,4,6,7,9,6,6
6687,13,3,20,9,12,6
6688,2,4,17,6,5,7
6689,6,19,20,10,9,5
6690,17,5,9,8,7,11
6691,20,20,9,11,17,18
6692,13,12,6,7,14,8
6693,2,4,3,19,20,20
6694,19,5,7,2,3,16
6695,16,4,16,11,2,20
6696,1,10,5,16,18,12
6697,20,4,4,18,14,3
6698,5,2,10,18,3,6
6699,2,4,15,20,18,17
6700,2,4,6,6,2,8
6701,7,20,17,9,19,7
6702,7,16,16,3,5,18
6703,0,3,10,5,11,4
6704,13,16,3,14,5,12
6705,11,9,5,8,15,7
6706,6,13,3,2,2,18
6707,9,13,20,5,11,11
6708,3,9,11,16,6,9
6709,0,18,19,4,5,0
6710,14,1,17,12,1,7
6711,4,14,12,20,16,3
6712,6,1,8,1,16,20
6713,17,5,17,5,1,1
6714,5,8,3,9,19,1
6715,12,3,10,9,12,6
6716,3,4,6,10,2,12
6717,2,4,13,19,4,16
6718,13,15,19,5,4,17
6719,17,14,18,3,5,20
6720,20,8,8,18,16,19
6721,13,7,8,20,1,7
6722,8,12,9,12,4,14
6723,19,6,11,19,15,1
6724,9,8,19,2,10,9
6725,12,1,15,7,19,9
6726,16,17,19,20,9,1
6727,1,9,20,1,13,18
6728,8,15,2,10,11,6
6729,20,4,19,1,20,3
6730,16,17,1,8,17,11
6731,9,6,2,17,1,2
6732,14,8,2,5,10,1
6733,16,2,6,9,18,2
6734,19,0,9,12,7,14
6735,0,11,2,5,9,5
6736,16,6,13,1,13,5
6737,0,17,5,17,3,13
6738,2,13,4,13,18,7
6739,4,9,12,5,19,9
6740,12,19,9,0,3,12
6741,5,7,8,8,13,0
6742,4,16,5,16,4,1
6743,17,5,13,0,10,9
6744,14,8,6,11,7,9
6745,1,13,8,0,15,4
6746,7,19,0,16,6,10
6747,6,6,20,3,19,0
6748,14,1,8,13,15,16
6749,6,1,5,2,20,5
6750,5,7,7,8,14,16
6751,3,0,5,18,4,10
6752,9,8,15,18,17,12
6753,6,16,8,9,19,12
6754,15,3,9,0,7,19
6755,20,17,4,10,18,8
6756,14,4,4,11,8,4
6757,9,5,9,5,19,9
6758,8,2,10,10,3,16
6759,8,5,10,18,17,7
6760,13,18,15,2,12,16
6761,18,4,20,15,13,18
6762,19,3,5,8,7,11
6763,10,6,7,9,2,5
6764,10,3,11,2,20,9
6765,6,1,11,13,6,16
6766,14,17,20,4,10,7
6767,13,1,19,6,7,3
6768,9,13,14,9,15,2
6769,1,0,10,15,11,4
6770,19,20,14,16,7,18
6771,18,11,20,6,5,1
6772,2,8,10,17,15,20
6773,9,15,8,19,1,17
6774,15,19,13,20,11,3
6775,16,19,20,19,6,3
6776,14,13,19,0,8,3
6777,19,8,8,11,15,4
6778,16,5,8,10,1,6
6779,16,10,9,0,18,0
6780,19,19,5,15,11,10
6781,17,6,13,12,19,7
6782,13,17,3,3,8,1
6783,13,11,18,17,11,0
6784,9,1,13,19,15,18
6785,13,13,3,10,20,1
6786,6,12,7,11,6,1
6787,5,10,16,14,19,10
6788,8,16,19,9,3,3
6789,15,0,6,1,3,1
6790,15,3,9,9,2,8
6791,6,18,20,7,17,3
6792,4,15,17,5,11,19
6793,4,18,20,12,12,3
6794,10,5,8,19,6,11
6795,9,2,6,9,0,11
6796,0,12,6,17,7,5
6797,14,17,3,11,7,4
6798,1,17,3,18,20,20
6799,7,0,11,5,19,6
6800,10,8,7,16,10,15
6801,8,11,3,2,11,17
6802,3,15,6,9,0,13
6803,17,0,6,17,16,10
6804,1,7,4,3,2,10
6805,20,14,6,2,16,19
6806,16,19,10,17,5,13
6807,4,14,1,18,14,8
6808,4,1,0,20,2,4
6809,19,15,5,7,2,11
6810,0,19,13,10,19,6
6811,3,5,13,9,3,12
6812,7,17,4,11,4,6
6813,18,13,10,19,20,10
6814,2,12,5,15,5,5
6815,20,5,12,7,16,1
6816,5,5,6,0,7,2
6817,3,16,2,1,13,5
6818,17,1,11,4,9,14
6819,12,9,16,12,6,3
6820,1,4,9,18,8,1
6821,20,8,12,0,14,12
6822,13,10,1,0,10,20
6823,15,4,18,9,19,14
6824,1,2,13,16,6,13
6825,9,15,13,13,9,14
6826,17,0,2,8,9,4
6827,4,14,3,3,17,6
6828,19,0,13,6,18,8
6829,20,11,9,5,2,10
6830,0,0,6,10,9,1
6831,6,0,4,17,2,4
6832,9,4,17,13,3,6
6833,18,19,6,10,16,13
6834,7,18,1,7,10,18
6835,5,10,16,15,19,8
6836,12,6,15,3,10,18
6837,13,14,7,11,10,5
6838,12,17,2,19,1,2
6839,7,2,9,6,8,20
6840,17,15,16,19,6,18
6841,4,14,1,14,20,4
6842,13,18,1,19,20,18
6843,5,20,18,9,15,16
6844,9,12,12,13,18,18
6845,4,8,14,11,3,17
6846,0,11,8,3,5,1
6847,10,10,4,5,0,2
6848,20,8,0,12,16,15
6849,11,1,3,12,5,16
6850,15,8,14,1,1,16
6851,13,14,1,2,17,4
6852,3,6,6,4,19,14
6853,19,4,13,2,0,1
6854,12,1,10,4,11,17
6855,19,16,12,5,9,0
6856,17,3,3,8,4,9
6857,11,19,4,0,19,14
6858,19,6,11,13,11,19
6859,15,10,17,0,13,12
6860,7,15,0,3,15,12
6861,17,1,9,4,10,1
6862,0,16,3,19,1,17
6863,3,0,13,20,12,9
6864,12,10,5,5,18,9
6865,17,12,15,17,2,14
6866,16,2,1,12,3,0
6867,10,18,10,19,4,14
6868,19,4,16,7,1,5
6869,17,17,13,2,1,16
6870,0,7,0,18,11,3
6871,11,20,11,6,17,6
6872,10,0,7,6,20,18
6873,8,9,0,12,12,15
6874,14,1,14,6,11,11
6875,4,5,5,18,14,8
6876,12,2,14,1,1,6
6877,13,12,11,6,1,14
6878,3,20,17,5,20,10
6879,6,7,9,6,6,5
6880,3,8,3,2,11,20
6881,10,10,7,8,5,2
6882,9,12,8,17,2,6
6883,4,15,8,12,11,0
6884,17,5,16,18,19,5
6885,4,1,9,10,1,17
6886,15,2,10,2,5,4
6887,9,19,10,17,20,6
6888,15,20,14,7,20,7
6889,1,14,14,11,10,4
6890,20,8,11,1,2,5
6891,19,18,7,16,8,0
6892,12,17,19,20,19,11
6893,11,11,9,7,11,20
6894,15,17,16,10,8,20
6895,2,3,16,7,16,4
6896,15,16,7,20,11,14
6897,4,9,14,8,14,14
6898,15,7,18,12,13,2
6899,4,18,2,15,7,3
6900,11,15,16,4,14,4
6901,19,15,5,3,7,10
6902,10,10,16,11,13,7
6903,19,17,1,2,10,19
6904,4,7,6,7,18,10
6905,17,15,18,14,14,16
6906,14,7,10,2,12,5
6907,8,19,15,11,16,1
6908,0,15,4,20,16,16
6909,7,14,11,16,9,11
6910,19,16,19,11,7,17
6911,14,8,20,13,7,13
6912,10,12,6,10,11,10
6913,5,8,10,0,18,15
6914,16,19,6,0,12,14
6915,2,3,2,8,14,5
6916,5,7,14,11,12,19
6917,4,5,6,4,4,9
6918,4,6,13,14,18,9
6919,9,19,13,3,13,5
6920,14,8,0,17,14,14
6921,5,14,6,13,9,20
6922,11,4,5,3,13,9
6923,6,8,15,13,1,9
6924,9,5,2,1,9,5
6925,20,19,1,3,0,11
6926,9,3,11,9,18,2
6927,13,14,1,15,3,4
6928,13,3,13,4,12,19
6929,18,5,8,7,0,6
6930,11,6,16,17,15,3
6931,4,8,8,11,1,2
6932,7,8,10,12,19,17
6933,13,10,1,14,1,12
6934,10,20,14,5,14,15
6935,0,7,19,7,9,0
6936,10,7,14,18,13,3
6937,7,11,17,8,3,5
6938,13,12,7,19,6,13
6939,7,11,19,1,3,20
6940,3,10,9,4,8,6
6941,11,4,2,7,19,2
6942,3,11,0,7,8,2
6943,5,19,8,1,2,13
6944,12,13,13,16,14,11
6945,6,8,11,16,18,6
6946,15,2,18,18,19,19
6947,7,4,13,18,20,11
6948,8,5,3,0,4,8
6949,6,17,1,7,4,4
6950,6,11,12,3,8,7
6951,13,5,0,5,15,16
6952,4,12,17,18,20,10
6953,11,7,12,14,10,5
6954,17,15,5,4,13,9
6955,3,8,1,14,12,18
6956,3,12,6,12,0,8
6957,20,15,16,18,15,14
6958,0,13,10,14,19,20
6959,17,3,20,3,18,4
6960,1,9,16,10,10,10
6961,18,10,7,2,8,20
6962,7,17,17,10,1,8
6963,18,14,7,18,8,4
6964,7,0,16,14,14,8
6965,6,20,13,0,18,8
6966,18,12,4,13,17,20
6967,4,4,19,3,4,1
6968,13,14,5,1,8,10
6969,4,10,2,13,8,18
6970,16,16,13,13,9,6
6971,12,2,5,9,4,20
6972,5,7,4,9,0,12
6973,4,18,15,17,18,9
6974,1,8,18,11,11,2
6975,20,12,3,0,0,20
6976,3,1,7,15,9,8
6977,6,7,16,10,10,14
6978,6,2,15,15,13,19
6979,17,19,9,3,13,4
6980,5,3,10,11,19,10
6981,6,10,6,1,0,8
6982,13,19,3,9,18,18
6983,20,20,19,20,2,7
6984,14,20,5,8,20,3
6985,17,15,3,1,15,5
6986,16,2,12,1,3,8
6987,16,12,6,13,0,8
6988,12,8,2,17,12,15
6989,14,18,20,9,8,11
6990,7,9,1,14,19,15
6991,9,12,10,15,13,7
6992,18,1,3,17,15,6
6993,9,5,0,17,13,9
6994,12,5,9,1,0,5
6995,18,16,0,14,13,2
6996,9,6,17,3,19,11
6997,6,13,1,16,5,18
6998,5,1,12,14,9,7
6999,4,13,5,11,2,14
7000,17,0,14,16,7,12
7001,5,13,18,8,0,20
7002,0,12,6,0,3,17
7003,2,6,17,0,17,8
7004,7,16,1,3,14,7
7005,14,6,8,19,11,3
7006,13,10,18,13,10,19
7007,12,13,12,16,15,7
7008,16,11,18,8,10,0
7009,16,18,12,11,11,12
7010,5,12,20,10,19,20
7011,20,10,11,14,8,13
7012,2,6,5,2,9,16
7013,14,13,10,17,14,18
7014,7,10,0,2,18,10
7015,18,17,20,13,13,12
7016,18,11,18,10,0,5
7017,9,8,5,12,5,19
7018,16,1,1,9,0,1
7019,14,20,3,7,18,19
7020,16,6,4,0,17,4
7021,6,13,6,16,12,3
7022,11,17,11,3,20,15
7023,13,20,7,16,4,1
7024,19,1,20,11,16,16
7025,7,6,17,7,14,13
7026,15,5,14,3,2,12
7027,11,8,4,11,0,0
7028,20,20,1,7,11,16
7029,8,11,5,2,3,8
7030,12,1,2,14,17,7
7031,7,20,14,4,7,13
7032,6,13,7,16,6,17
7033,12,11,14,12,15,14
7034,5,7,13,14,5,6
7035,18,1,3,19,11,12
7036,11,12,14,20,14,13
7037,2,7,11,17,19,0
7038,6,13,18,20,18,11
7039,6,7,10,7,15,8
7040,8,3,10,9,20,8
7041,4,2,12,15,8,7
7042,5,1,5,18,17,5
7043,6,19,1,3,15,2
7044,6,2,6,10,15,15
7045,13,15,19,6,1,8
7046,4,9,10,17,9,13
7047,8,1,8,20,16,4
7048,13,17,18,8,20,2
7049,16,3,6,2,8,20
7050,13,11,5,9,13,20
7051,17,2,15,10,12,8
7052,13,14,18,1,12,17
7053,1,2,13,0,11,4
7054,18,19,8,6,2,6
7055,14,10,9,0,8,2
7056,5,17,3,18,5,0
7057,3,0,16,3,20,6
7058,7,2,11,18,9,19
7059,5,17,5,17,4,10
7060,6,8,2,18,11,17
7061,14,19,4,7,11,16
7062,18,13,15,14,3,17
7063,7,4,16,7,12,8
7064,13,16,5,6,0,3
7065,19,10,9,12,19,12
7066,5,17,20,11,1,5
7067,6,2,10,20,8,13
7068,10,5,18,14,13,11
7069,12,4,11,16,18,2
7070,17,17,8,2,10,19
7071,15,14,5,8,0,13
7072,18,2,8,8,4,5
7073,20,11,6,6,19,9
7074,15,16,12,4,13,8
7075,13,7,19,9,8,6
7076,9,9,7,16,19,5
7077,19,18,12,4,3,20
7078,11,14,1,14,18,7
7079,14,9,12,18,0,10
7080,17,18,17,18,6,4
7081,13,10,10,20,1,8
7082,0,14,7,1,5,1
7083,16,6,2,18,11,17
7084,7,11,0,0,9,2
7085,9,3,11,13,7,6
7086,0,16,20,14,14,4
7087,20,0,18,0,1,10
7088,11,10,7,19,3,20
7089,1,8,12,9,8,12
7090,2,16,17,7,12,17
7091,15,20,13,12,3,0
7092,0,5,14,14,6,8
7093,12,5,9,20,20,11
7094,2,14,19,10,18,9
7095,8,0,15,20,14,16
7096,19,16,3,0,13,13
7097,14,4,14,19,11,14
7098,1,15,6,0,18,6
7099,9,17,7,5,0,12
7100,7,3,4,14,4,10
7101,9,8,7,1,15,2
7102,17,17,9,17,2,19
7103,0,9,7,7,19,16
7104,14,10,15,15,0,19
7105,0,13,13,3,7,15
7106,7,14,17,12,9,5
7107,18,0,1,6,11,7
7108,12,0,17,7,11,18
7109,20,11,1,20,14,10
7110,18,0,2,0,8,20
7111,13,15,2,8,16,16
7112,3,11,13,13,13,15
7113,8,1,4,4,17,10
7114,8,8,11,3,2,4
7115,20,6,13,4,0,15
7116,18,1,17,4,10,15
7117,8,15,2,2,19,1
7118,12,5,13,8,17,2
7119,11,18,4,13,7,20
7120,12,7,3,15,20,2
7121,4,13,14,6,0,9
7122,7,7,8,5,14,12
7123,8,17,19,3,19,16
7124,12,17,7,9,16,7
7125,18,19,11,7,18,19
7126,2,7,7,11,14,0
7127,13,20,0,8,12,0
7128,5,13,6,10,6,16
7129,19,6,17,15,5,1
7130,19,1,14,5,10,7
7131,8,8,13,12,14,13
7132,15,15,18,12,11,8
7133,3,7,11,0,11,7
7134,3,9,0,19,2,14
7135,1,9,7,13,12,12
7136,7,4,1,20,5,7
7137,11,9,17,6,8,9
7138,19,5,6,11,6,12
7139,17,4,16,14,1,4
7140,15,0,8,3,0,10
7141,4,9,8,6,18,11
7142,17,3,11,3,2,16
7143,17,8,13,12,4,14
7144,20,4,11,9,0,2
7145,18,1,4,0,14,0
7146,19,8,2,15,7,7
7147,14,11,16,10,3,16
7148,10,7,18,19,16,7
7149,7,6,18,1,12,3
7150,17,12,0,20,2,2
7151,15,0,15,16,2,14
7152,13,10,12,4,11,16
7153,20,20,5,16,16,9
7154,7,17,9,0,4,17
7155,0,8,17,4,9,13
7156,11,6,12,3,18,17
7157,14,14,0,15,3,18
7158,2,4,1,9,8,11
7159,13,14,0,15,5,4
7160,18,14,0,16,20,6
7161,7,2,6,7,18,11
7162,9,4,4,11,12,0
7163,16,18,1,17,19,10
7164,13,14,11,5,4,13
7165,5,2,5,13,19,17
7166,16,8,7,3,9,16
7167,19,4,16,13,11,6
7168,14,14,11,0,7,19
7169,5,19,1,17,2,19
7170,2,18,5,10,12,5
7171,17,14,13,13,0,16
7172,13,12,9,5,0,4
7173,15,19,15,7,16,17
7174,17,8,5,9,8,14
7175,19,13,13,8,8,0
7176,20,9,9,6,4,17
7177,20,0,16,17,19,11
7178,8,20,8,16,12,16
7179,1,6,15,14,12,12
7180,14,19,12,9,16,8
7181,9,14,0,3,15,10
7182,5,8,15,3,13,10
7183,10,2,0,11,15,7
7184,0,20,1,11,13,19
7185,16,6,20,1,20,12
7186,12,5,11,15,2,11
7187,15,8,12,11,14,3
7188,16,9,15,11,5,15
7189,11,5,14,3,4,16
7190,3,10,18,13,5,9
7191,9,17,16,1,12,11
7192,4,7,3,2,3,8
7193,7,10,14,10,15,5
7194,14,20,13,15,13,3
7195,9,14,8,13,18,12
7196,18,4,6,19,2,6
7197,13,4,15,19,0,14
7198,11,13,15,15,20,3
7199,1,20,6,4,6,1
7200,11,0,2,0,2,15
7201,18,7,20,18,4,0
7202,12,4,19,18,6,12
7203,13,17,13,12,7,19
7204,17,13,1,10,14,9
7205,16,10,7,1,2,6
7206,13,11,4,4,6,0
7207,16,18,7,11,2,11
7208,7,3,6,13,1,4
7209,11,4,20,12,1,9
7210,11,15,16,20,14,0
7211,2,11,9,8,3,1
7212,20,0,9,12,6,17
7213,14,7,17,17,12,15
7214,9,11,7,0,8,19
7215,5,17,4,16,11,4
